솔직하다,1
두렵다,-1
삐지다,-1
버리다,-1
싫다,-1
높다,1
놀다,1
좋다,1
신나다,1
거짓말,-1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
슬프다,-1
예쁘다,1
환하다,1
힘들다,-1
그리움,1
상처,-1
흘리다,-1
외로워,-1
아쉽다,-1
어지럽다,-1
그립다,1
미소,1
죽다,-1
곱다,1
화려하다,1
행복하다,1
바보,-1
지다,-1
외롭다,-1
빛,1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
고르다,1
식상하다,-1
몰래,-1
울다,-1
막히다,-1
아프다,-1
받다,1
해,-1
괴롭히다,-1
소중하다,1
웃다,1
미안하다,-1
떨어지다,-1
괜찮다,1
믿다,1
두렵다,-1
삐지다,-1
버리다,-1
괴롭다,-1
싫다,-1
높다,1
좋다,1
신나다,1
거짓말,-1
없다,-1
희미하다,-1
많다,1
사랑,1
이상하다,-1
좋아하다,1
밝다,1
슬프다,-1
아픔,-1
예쁘다,1
환하다,1
선명하다,1
힘들다,-1
그리움,1
멋지다,1
상처,-1
흘리다,-1
외로워,-1
아쉽다,-1
어지럽다,-1
그립다,1
미소,1
죽다,-1
곱다,1
화려하다,1
행복하다,1
바보,-1
지다,-1
외롭다,-1
어렵다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
고르다,1
식상하다,-1
몰래,-1
울다,-1
아프다,-1
받다,1
고백,1
해,-1
소중하다,1
불안하다,-1
웃다,1
행복,1
미안하다,-1
떨어지다,-1
괜찮다,1
믿다,1
두렵다,-1
편하다,1
삐지다,-1
버리다,-1
괴롭다,-1
싫다,-1
좋다,1
없다,-1
많다,1
사랑,1
좋아하다,1
슬프다,-1
아픔,-1
예쁘다,1
힘들다,-1
그리움,1
상처,-1
외로워,-1
아쉽다,-1
유치하다,-1
그립다,1
즐기다,1
행복하다,1
바보,-1
지다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
울다,-1
아프다,-1
받다,1
이기다,1
해,-1
소중하다,1
불안하다,-1
웃다,1
행복,1
미안하다,-1
떨어지다,-1
괜찮다,1
먼지,-1
믿다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
괴롭다,-1
싫다,-1
높다,1
나쁘다,-1
좋다,1
거짓말,-1
없다,-1
희미하다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
슬프다,-1
늦다,-1
아픔,-1
예쁘다,1
부담,-1
힘들다,-1
그리움,1
떨다,-1
상처,-1
배우다,1
외로워,-1
아쉽다,-1
유치하다,-1
밉다,-1
놓치다,-1
그립다,1
즐기다,1
이루다,1
미소,1
아끼다,1
승리,1
행복하다,1
바보,-1
지다,-1
독,-1
깨닫다,1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
찬란하다,1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
무섭다,-1
짧다,-1
울다,-1
아프다,-1
받다,1
이기다,1
해,-1
소중하다,1
어색하다,-1
불안하다,-1
웃다,1
행복,1
미안하다,-1
떨어지다,-1
괜찮다,1
먼지,-1
믿다,1
솔직하다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
괴롭다,-1
싫다,-1
나쁘다,-1
좋다,1
없다,-1
많다,1
사랑,1
밝다,1
늦다,-1
아픔,-1
예쁘다,1
힘들다,-1
그리움,1
떨다,-1
상처,-1
배우다,1
외로워,-1
아쉽다,-1
유치하다,-1
밉다,-1
아깝다,-1
그립다,1
즐기다,1
성공,1
이루다,1
미소,1
아끼다,1
행복하다,1
지다,-1
외롭다,-1
독,-1
빛,1
눈물,-1
설레다,1
잃다,-1
찬란하다,1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
짧다,-1
울다,-1
아프다,-1
받다,1
해,-1
소중하다,1
충분하다,1
불안하다,-1
웃다,1
행복,1
미안하다,-1
괜찮다,1
먼지,-1
화,-1
믿다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
괴롭다,-1
싫다,-1
나쁘다,-1
좋다,1
없다,-1
많다,1
사랑,1
밝다,1
늦다,-1
예쁘다,1
부담,-1
선명하다,1
힘들다,-1
그리움,1
떨다,-1
상처,-1
배우다,1
아쉽다,-1
유치하다,-1
밉다,-1
아깝다,-1
그립다,1
즐기다,1
이루다,1
미소,1
아끼다,1
행복하다,1
바보,-1
지다,-1
외롭다,-1
독,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
찬란하다,1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
부족하다,-1
짧다,-1
울다,-1
아프다,-1
받다,1
해,-1
소중하다,1
충분하다,1
어색하다,-1
불안하다,-1
웃다,1
행복,1
미안하다,-1
괜찮다,1
화,-1
믿다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
괴롭다,-1
싫다,-1
좋다,1
고맙다,1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
늦다,-1
아픔,-1
예쁘다,1
부담,-1
선명하다,1
힘들다,-1
그리움,1
상처,-1
아쉽다,-1
유치하다,-1
그립다,1
이루다,1
미소,1
아끼다,1
행복하다,1
바보,-1
지다,-1
초라하다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
찬란하다,1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
부족하다,-1
짧다,-1
울다,-1
아프다,-1
받다,1
해,-1
소중하다,1
어색하다,-1
불안하다,-1
웃다,1
행복,1
미안하다,-1
괜찮다,1
화,-1
믿다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
싫다,-1
높다,1
좋다,1
고맙다,1
거짓말,-1
무너지다,-1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
미워하다,-1
헤매다,-1
늦다,-1
아픔,-1
예쁘다,1
부담,-1
선명하다,1
힘들다,-1
그리움,1
상처,-1
배우다,1
외로워,-1
아쉽다,-1
유치하다,-1
그립다,1
미소,1
아끼다,1
최악,-1
행복하다,1
어울리다,1
바보,-1
지다,-1
초라하다,-1
어둡다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
부족하다,-1
짧다,-1
모자라다,-1
울다,-1
욕심,-1
아프다,-1
받다,1
해,-1
괴롭히다,-1
소중하다,1
충분하다,1
어색하다,-1
불안하다,-1
웃다,1
행복,1
미안하다,-1
떨어지다,-1
괜찮다,1
먼지,-1
겁,-1
믿다,1
두렵다,-1
편하다,1
달콤하다,1
버리다,-1
싫다,-1
높다,1
좋다,1
고맙다,1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
헤매다,-1
늦다,-1
아픔,-1
예쁘다,1
부담,-1
선명하다,1
힘들다,-1
상처,-1
태우다,-1
흘리다,-1
아쉽다,-1
유치하다,-1
그립다,1
미소,1
행복하다,1
바보,-1
지다,-1
초라하다,-1
빛,1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
고르다,1
부족하다,-1
짧다,-1
울다,-1
아프다,-1
받다,1
해,-1
소중하다,1
충분하다,1
어색하다,-1
불안하다,-1
웃다,1
미안하다,-1
괜찮다,1
겁,-1
믿다,1
두렵다,-1
편하다,1
달콤하다,1
버리다,-1
싫다,-1
높다,1
더하다,1
좋다,1
고맙다,1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
슬프다,-1
헤매다,-1
늦다,-1
아픔,-1
예쁘다,1
부담,-1
힘들다,-1
상처,-1
태우다,-1
흘리다,-1
아쉽다,-1
유치하다,-1
그립다,1
미소,1
행복하다,1
바보,-1
지다,-1
초라하다,-1
외롭다,-1
빛,1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
홀로,-1
고르다,1
부족하다,-1
짧다,-1
울다,-1
아프다,-1
받다,1
고백,1
해,-1
소중하다,1
어색하다,-1
불안하다,-1
웃다,1
미안하다,-1
괜찮다,1
겁,-1
믿다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
싫다,-1
높다,1
더하다,1
느리다,-1
깨지다,-1
좋다,1
고맙다,1
무너지다,-1
없다,-1
많다,1
사랑,1
좋아하다,1
사랑스럽다,1
밝다,1
미워하다,-1
슬프다,-1
헤매다,-1
늦다,-1
아픔,-1
예쁘다,1
부담,-1
선명하다,1
힘들다,-1
멋지다,1
상처,-1
태우다,-1
흘리다,-1
아쉽다,-1
시원하다,1
유치하다,-1
그립다,1
미소,1
아끼다,1
행복하다,1
바보,-1
지다,-1
초라하다,-1
외롭다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
따뜻하다,1
후회,-1
걱정,-1
흐리다,-1
홀로,-1
고르다,1
무섭다,-1
부족하다,-1
짧다,-1
울다,-1
아프다,-1
받다,1
고백,1
해,-1
소중하다,1
충분하다,1
어색하다,-1
불안하다,-1
웃다,1
미안하다,-1
떨어지다,-1
괜찮다,1
겁,-1
믿다,1
두렵다,-1
편하다,1
달콤하다,1
버리다,-1
특별하다,1
싫다,-1
높다,1
더하다,1
좋다,1
벗어나다,-1
고맙다,1
무너지다,-1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
슬프다,-1
헤매다,-1
늦다,-1
예쁘다,1
힘들다,-1
상처,-1
흘리다,-1
아쉽다,-1
유치하다,-1
그립다,1
미소,1
행복하다,1
지다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
후회,-1
무섭다,-1
짧다,-1
아프다,-1
받다,1
고백,1
해,-1
소중하다,1
어색하다,-1
웃다,1
미안하다,-1
떨어지다,-1
괜찮다,1
겁,-1
믿다,1
두렵다,-1
편하다,1
버리다,-1
특별하다,1
싫다,-1
높다,1
사치,-1
더하다,1
느리다,-1
깨지다,-1
좋다,1
벗어나다,-1
고맙다,1
무너지다,-1
없다,-1
많다,1
사랑,1
기쁘다,1
좋아하다,1
밝다,1
슬프다,-1
헤매다,-1
아픔,-1
예쁘다,1
선명하다,1
힘들다,-1
그리움,1
멋지다,1
상처,-1
흘리다,-1
아쉽다,-1
유치하다,-1
그립다,1
미소,1
화려하다,1
행복하다,1
바보,-1
지다,-1
외롭다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
후회,-1
걱정,-1
홀로,-1
무섭다,-1
짧다,-1
울다,-1
짜릿하다,1
아프다,-1
받다,1
고백,1
해,-1
괴롭히다,-1
소중하다,1
어색하다,-1
웃다,1
행복,1
미안하다,-1
떨어지다,-1
괜찮다,1
겁,-1
믿다,1
두렵다,-1
편하다,1
달콤하다,1
버리다,-1
싫다,-1
높다,1
사치,-1
좋다,1
고맙다,1
무너지다,-1
없다,-1
많다,1
사랑,1
좋아하다,1
밝다,1
슬프다,-1
헤매다,-1
아픔,-1
예쁘다,1
선명하다,1
힘들다,-1
그리움,1
멋지다,1
상처,-1
흘리다,-1
아쉽다,-1
유치하다,-1
그립다,1
미소,1
화려하다,1
행복하다,1
바보,-1
지다,-1
외롭다,-1
빛,1
애쓰다,-1
눈물,-1
설레다,1
잃다,-1
아름답다,1
후회,-1
홀로,-1
짧다,-1
울다,-1
아프다,-1
고백,1
해,-1
소중하다,1
웃다,1
미안하다,-1
떨어지다,-1
괜찮다,1
겁,-1
믿다,1
두렵다,-1
편하다,1
달콤하다,1
